timestamp,node,cpu,mem,net,label
1773171219,k3s-worker-2,0.0,0.5972453505326729,0.3239208415793954,0
1773171221,k3s-worker-2,0.02420710032314807,0.5916228864672973,0.4707590300177301,0
1773171223,k3s-worker-2,0.024445587618059567,0.5891240135493532,0.4882203314348271,0
1773171225,k3s-worker-2,0.04841419186630419,0.584750985942951,0.5837997704335107,0
1773171228,k3s-worker-2,0.0493930017840356,0.5835015494839785,0.5349610700383084,0
1773171230,k3s-worker-2,0.053008638353886715,0.5828768312544922,0.541903493400191,0
1773171233,k3s-worker-2,0.054966271550206815,0.5946472233165865,0.46536607885268616,0
1773171235,k3s-worker-2,0.06021354059688749,0.6026990061370123,0.49079108681074074,0
1773171238,k3s-worker-2,0.0667190798338779,0.6214402991742851,0.5135647188819092,0
1773171240,k3s-worker-2,0.0640459620393658,0.6102946253416781,0.6010708032890161,0
1773171242,k3s-worker-2,0.07656149700401976,0.6076469979001737,0.6030525718082218,0
1773171245,k3s-worker-2,0.07231323185656328,0.5937150959948984,0.5665186392356513,0
1773171247,k3s-worker-2,0.06911344815342106,0.5918708952889988,0.8501049851514266,0
1773171250,k3s-worker-2,0.054287103289166784,0.5846918395197616,0.8525858528133027,0
1773171252,k3s-worker-2,0.05689390236880587,0.5774828297679623,0.849109654296631,0
1773171255,k3s-worker-2,0.051649871612200894,0.574458492918675,0.513942305460619,0
1773171258,k3s-worker-2,0.04351968991719214,0.5856635670217816,0.4675094624065167,0
1773171260,k3s-worker-2,0.040603260985667744,0.5962736230306521,0.49784995278692507,0
1773171263,k3s-worker-2,0.03187417275345271,0.6068537250569623,0.4922931632896599,0
1773171266,k3s-worker-2,0.03217381326492773,0.603165069797856,0.49227034851619383,0
1773171269,k3s-worker-2,0.04422924878429312,0.5925550137889856,0.43201462017227504,0
1773171272,k3s-worker-2,0.05889210065490579,0.57944633870948,0.39763155140713086,0
1773171274,k3s-worker-2,0.05889210065490575,0.5500952435106468,0.43609231419194494,0
1773171276,k3s-worker-2,0.0745531750054588,0.5323855859405136,0.47824861315163314,0
1773171279,k3s-worker-2,0.069628558829163,0.517828965805751,0.5253580451434386,0
1773171282,k3s-worker-2,0.07550146338072758,0.5207342482667301,0.4928937860964055,0
1773171285,k3s-worker-2,0.06059098787009833,0.5145467200896787,0.4554810068403055,0
1773171288,k3s-worker-2,0.06221237485979583,0.5171844474860997,0.4507151294898597,0
1773171290,k3s-worker-2,0.06417000805611597,0.5179777203293102,0.4498740996439513,0
1773171293,k3s-worker-2,0.07668337856188405,0.524363503255337,0.4532436629899241,0
1773171296,k3s-worker-2,0.0700970027024563,0.5225190487021292,0.4779462031215573,0
1773171298,k3s-worker-2,0.0681393691243974,0.5225190487021292,0.5536462032790583,0
1773171300,k3s-worker-2,0.056007154102354746,0.5318200141342176,0.5946142639551187,0
1773171303,k3s-worker-2,0.07265801794144633,0.5249780675924306,0.5290325119373525,0
1773171305,k3s-worker-2,0.0733274633157449,0.5267628680278297,0.4985939471209154,0
1773171308,k3s-worker-2,0.0542973350337027,0.5115916835559743,0.4776941185753925,0
1773171311,k3s-worker-2,0.04951399885314522,0.5125634110579952,0.6031021908237378,0
1773171313,k3s-worker-2,0.03905638367985814,0.5042836733533428,0.542941503257445,0
1773171316,k3s-worker-2,0.04912422027210526,0.5170651392504797,0.5257954321939471,0
1773171319,k3s-worker-2,0.04876738002174779,0.5384040518092206,0.42245847153326965,0
1773171322,k3s-worker-2,0.05659791395224468,0.5573532457932421,0.40007651385174875,0
1773171324,k3s-worker-2,0.06283408876218678,0.5616468191916687,0.44279507854002403,0
1773171326,k3s-worker-2,0.0671467669845236,0.5573829459284922,0.448190627015344,0
1773171328,k3s-worker-2,0.09746476518416561,0.5442643708039033,0.49713521455588544,0
1773171330,k3s-worker-2,0.09746476365721052,0.5323952321382878,0.5303207362773721,0
1773171332,k3s-worker-2,0.11479706633960897,0.5269910767593644,0.569487427216769,0
1773171335,k3s-worker-2,0.09660833155775812,0.5323058778852281,0.6020756091316991,0
1773171337,k3s-worker-2,0.12664418700641067,0.5347153965501125,0.5917402674098405,0
1773171339,k3s-worker-2,0.09744436010112714,0.5244526036610867,0.6008544161752873,1
1773171341,k3s-worker-2,0.09314563481295943,0.5256822400298924,0.6226705342292811,1
1773171343,k3s-worker-2,0.24346764609497573,0.4987208634057777,0.5946840380983778,1
1773171345,k3s-worker-2,0.560054300936739,0.46673204081052355,0.5343508475727824,1
1773171347,k3s-worker-2,0.865620637410482,0.4287541986345043,0.4581217441443007,1
1773171349,k3s-worker-2,0.9903795081969047,0.41749962430598164,0.42817151521674945,1
1773171351,k3s-worker-2,0.9884612231071317,0.41688480612157786,0.4435445583933177,1
1773171353,k3s-worker-2,0.9903222462346007,0.4106972779445265,0.4701619603314423,1
1773171356,k3s-worker-2,0.9866101771044319,0.4063839044559339,0.4746844800982515,1
1773171358,k3s-worker-2,0.9885284629576826,0.39954195791414693,0.4806384710614319,1
1773171360,k3s-worker-2,0.9866674394484743,0.38454897425379003,0.4913711389200991,1
1773171363,k3s-worker-2,0.9961634294387155,0.38836658394628965,0.4550747999802007,1
1773171370,k3s-worker-2,1.0,0.3988575855668511,0.33294303724967234,1
1773171376,k3s-worker-2,0.9904280428472066,0.4085553143442003,0.18990541605808398,1
1773171381,k3s-worker-2,0.9824751528575413,0.40701826888319265,0.10617895418765652,1
1773171387,k3s-worker-2,0.9748403772458984,0.39259060318182337,0.1100168686783261,1
1773171394,k3s-worker-2,0.9901099284691842,0.3760608279077698,0.12874359628476276,1
1773171435,k3s-worker-2,0.9902722323465242,0.574765902010876,0.11827837242630915,1
1773171480,k3s-worker-2,0.7297434162102299,1.0,0.13219390896829758,0
1773171489,k3s-worker-2,0.5309211351660148,0.9360127086117184,0.10556298023825479,0
1773171499,k3s-worker-2,0.3434035182553123,0.7042084837801723,0.09144524413019002,0
1773171511,k3s-worker-2,0.4083035960032099,0.24409018077990008,0.06580933042201334,0
1773171519,k3s-worker-2,0.32082179542820455,0.30185034381079584,0.15564907525593497,0
1773171522,k3s-worker-2,0.19010444914342323,0.30409130786195604,0.28210994332947414,0
1773171526,k3s-worker-2,0.08891372488181822,0.3133628270061043,0.3572190242314214,0
1773171529,k3s-worker-2,0.06013183093785899,0.3056283533229628,0.3719480591303908,0
1773171532,k3s-worker-2,0.06347211321745572,0.3009182164891086,0.402954084295967,0
1773171535,k3s-worker-2,0.04220358744684056,0.3003033983047057,0.46940051207239586,0
1773171538,k3s-worker-2,0.04869833340154879,0.2991034620711493,0.4604254087541982,0
1773171542,k3s-worker-2,0.06305612597869609,0.30482492658735705,0.4253766389760284,0
1773171545,k3s-worker-2,0.3151099983846418,0.29290603384901537,0.7903914048096194,0
1773171550,k3s-worker-2,0.3070315583274308,0.29745751611422694,0.7997337054654221,0
1773171553,k3s-worker-2,0.2823114230331602,0.29324314307646654,0.8159851797558757,0
1773171556,k3s-worker-2,0.06214191122524329,0.2954247068571255,0.4337994086801354,0
1773171559,k3s-worker-2,0.05314742521364905,0.28233583186778766,0.4478843521875773,0
1773171562,k3s-worker-2,0.06908927683557337,0.27827046720089654,0.43376632933645803,0
1773171565,k3s-worker-2,0.05578153579434489,0.284200086511163,0.41107930197913845,0
1773171568,k3s-worker-2,0.07429955005007273,0.2751666761436329,0.43231287450590905,0
1773171571,k3s-worker-2,0.06638200410888505,0.2589542100068637,0.4561181166618109,0
1773171574,k3s-worker-2,0.05503603011323159,0.25188405473354114,0.48481133052962094,0
1773171578,k3s-worker-2,0.06323011755228124,0.2680569206899767,0.44678579383316525,0
1773171582,k3s-worker-2,0.06104875221926608,0.2836050684169261,0.44342242247489094,0
1773171584,k3s-worker-2,0.06882326063936958,0.2912603417394022,0.39267168614677783,1
1773171587,k3s-worker-2,0.3609585521553231,0.2713391664060498,0.3115501644111952,1
1773171592,k3s-worker-2,0.5514209879106619,0.23106070606106086,0.2254302748877254,1
1773171597,k3s-worker-2,0.8405307430620412,0.17996403491314347,0.1657231524981888,1
1773171602,k3s-worker-2,0.8248922832985888,0.13538210112464444,0.149840209523898,1
1773171611,k3s-worker-2,0.93777584315448,0.10176713266263472,0.10678473421368641,1
1773171616,k3s-worker-2,0.9364793712191813,0.07897037500355339,0.19158571789030607,1
1773171621,k3s-worker-2,0.8206234531195448,0.09731490469556543,0.20825329375409282,1
1773171627,k3s-worker-2,0.8211103643698262,0.10630871488276289,0.22054279354799722,1
