timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774294711,k3s-control,61.194029,9.7014928,0.0,1293.8945,115.12013,426.6657,1.0,0
1774294711,k3s-worker-2,10.7142857,6.1224488,0.5102041,894.168,595.8235,157.46628,10.13,0
1774294711,k3s-worker-3,6.0301508,2.5125629,0.0,667.8164,68.17386,269.4195,0.56,0
1774294714,k3s-control,55.6451613,8.0645162,0.0,1294.75,210.3953,548.2286,1.24,0
1774294714,k3s-worker-2,14.7208114,4.5685278,5.5837558,893.9219,722.2165,206.2226,10.13,0
1774294714,k3s-worker-3,6.0301511,3.517588,0.0,669.5938,36.91219,233.2682,0.51,0
1774294716,k3s-control,38.4210502,8.947368,0.0,1282.0352,234.6742,606.1926,1.24,0
1774294716,k3s-worker-2,11.7346938,4.5918369,4.5918369,892.9375,630.1204,193.3064,9.55,0
1774294716,k3s-worker-3,5.0251259,2.01005,1.0050251,668.6484,46.65198,240.1349,0.51,0
1774294718,k3s-control,48.125,7.5,0.0,1279.9336,218.046,541.4314,1.3,0
1774294718,k3s-worker-2,13.2653058,4.5918369,0.0,894.6523,783.2906,245.8304,9.55,0
1774294718,k3s-worker-3,5.1020412,2.0408161,0.0,668.6484,89.78173,283.0708,0.51,0
1774294720,k3s-control,46.7532504,8.4415581,0.0,1280.9297,221.9098,550.1476,1.3,0
1774294720,k3s-worker-2,12.7071822,6.0773481,5.5248621,892.6836,765.3666,205.316,9.43,0
1774294720,k3s-worker-3,4.5226132,2.0100501,0.0,668.4023,76.51847,274.6557,0.55,0
1774294722,k3s-control,41.9161707,8.9820361,0.0,1280.6953,158.8988,479.8748,1.2,0
1774294722,k3s-worker-2,17.0542604,6.2015501,0.0,897.1016,702.833,188.2257,9.43,0
1774294722,k3s-worker-3,5.0251262,1.5075378,0.0,668.4023,77.05325,278.9419,0.55,0
1774294725,k3s-control,51.7241389,8.9655168,0.0,1286.8711,181.7223,515.0453,1.2,0
1774294725,k3s-worker-2,15.2542366,4.5197739,0.0,901.5898,695.1179,193.0536,9.4,0
1774294725,k3s-worker-3,8.0808078,4.5454549,0.0,668.1562,72.0092,270.0893,0.51,0
1774294728,k3s-control,44.9101796,6.5868259,0.0,1287.9414,142.15499,451.0293,1.1,0
1774294728,k3s-worker-2,16.0305341,9.160305,4.580153,896.6914,688.3796,184.5345,9.4,0
1774294728,k3s-worker-3,4.5454551,2.0202021,0.0,669.2539,74.35986,268.0138,0.51,0
1774294731,k3s-control,46.25,8.125,0.0,1285.4805,225.6898,583.638,1.1,0
1774294731,k3s-worker-2,11.3772461,6.5868261,0.0,896.6914,666.1473,173.0604,9.04,0
1774294731,k3s-worker-3,4.5226131,2.512563,0.0,668.0391,47.04041,237.1673,0.47,0
1774294733,k3s-control,46.8531501,9.090909,0.0,1288.3438,138.26185,431.5001,1.01,0
1774294733,k3s-worker-2,13.5869575,5.4347832,0.0,902.2227,618.09,144.84661,9.04,0
1774294733,k3s-worker-3,5.5837563,3.5532992,0.0,662.625,45.84,249.2468,0.47,0
1774294736,k3s-control,47.1698092,8.8050308,0.0,1289.1016,180.7712,523.8932,1.01,0
1774294736,k3s-worker-2,12.9213475,5.6179778,0.0,900.7891,629.108,174.7769,9.04,0
1774294736,k3s-worker-3,5.4726369,2.487562,0.0,662.625,66.68559,261.5115,0.48,0
1774294739,k3s-control,53.2258104,8.0645161,0.0,1292.0977,192.8477,516.7258,1.33,0
1774294739,k3s-worker-2,12.4324318,5.4054049,3.7837839,898.5742,745.779,181.7523,8.73,0
1774294739,k3s-worker-3,5.0251261,2.01005,0.5025126,662.625,63.05836,265.9189,0.48,0
1774294741,k3s-control,36.3157891,7.3684208,0.0,1288.7344,176.169,512.2954,1.33,0
1774294741,k3s-worker-2,16.216216,6.081081,6.756757,890.6992,715.8071,193.2534,8.73,0
1774294741,k3s-worker-3,6.5989852,1.5228426,0.0,662.625,66.1986,264.8993,0.48,0
1774294744,k3s-control,52.4137941,7.5862076,0.0,1290.5352,177.3823,481.4641,1.33,0
1774294744,k3s-worker-2,14.6739132,4.3478261,1.6304348,890.207,701.2237,215.5571,8.43,0
1774294744,k3s-worker-3,5.0505051,2.5252531,0.0,668.457,65.82851,263.1984,0.44,0
1774294746,k3s-control,49.3055593,10.4166669,0.0,1287.8438,190.8612,495.0332,1.3,0
1774294746,k3s-worker-2,15.7894746,5.9210532,0.0,893.0664,749.3354,199.6214,8.43,0
1774294746,k3s-worker-3,5.0251261,2.512563,0.0,668.457,37.8249,231.2864,0.44,0
1774294749,k3s-control,48.0263168,8.5526314,0.0,1304.9336,220.1041,571.7243,1.3,0
1774294749,k3s-worker-2,17.1974504,6.3694271,1.910828,892.5859,698.3881,236.7884,8.88,0
1774294749,k3s-worker-3,5.0251259,2.512563,0.0,668.457,186.4596,273.393,0.4,0
1774294752,k3s-control,80.7692304,12.5000001,0.0,1302.3828,120.55458,418.7166,1.2,0
1774294752,k3s-worker-2,10.2857141,4.5714291,1.1428571,888.168,594.431,144.9587,8.88,0
1774294752,k3s-worker-3,4.0404042,2.0202021,0.0,668.457,62.5851,256.8739,0.37,0
1774294755,k3s-control,62.1212132,9.0909095,0.0,1305.5938,206.7862,539.1452,1.2,0
1774294755,k3s-worker-2,11.2244898,5.1020409,1.0204082,888.168,793.3187,239.7498,8.33,0
1774294755,k3s-worker-3,4.5,2.0,0.0,668.457,82.51016,275.4084,0.37,0
1774294757,k3s-control,51.034484,8.9655177,0.0,1304.8945,166.50503,460.5163,1.1,0
1774294757,k3s-worker-2,12.9213482,6.7415731,0.0,893.2188,675.3556,171.5068,8.33,0
1774294757,k3s-worker-3,5.5555561,2.020202,0.0,668.457,50.19395,251.1785,0.37,0
1774294760,k3s-control,53.5714302,9.285714,0.0,1305.4531,202.0988,539.0857,1.1,0
1774294760,k3s-worker-2,10.0529095,4.2328038,0.0,893.2734,763.8727,175.6651,7.66,0
1774294760,k3s-worker-3,5.0761418,1.5228425,0.0,668.2109,52.31241,258.9182,0.34,0
1774294762,k3s-control,43.2291702,6.770833,0.0,1312.6445,216.5879,552.7903,1.25,0
1774294762,k3s-worker-2,12.1794875,7.0512823,0.6410256,893.0273,612.97,167.68716,7.66,0
1774294762,k3s-worker-3,6.0301507,4.0201008,0.0,667.4727,50.66583,246.756,0.31,0
1774294765,k3s-control,36.7021304,5.8510641,0.0,1315.3984,145.85232,480.3875,1.25,0
