timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1774303561,k3s-control,42.3469413,4.5918371,0,1203.5195,130.50675,412.4832,1.01
1774303561,k3s-worker-2,8.1218267,4.5685279,4.0609139,468.0234,681.4483,199.9667,4.91
1774303561,k3s-worker-3,4.060914,2.030457,0,621.2852,85.89006,286.3407,0.14
1774303562,k3s-control,36.4583299,7.291667,0,1202.9844,181.64,502.9907,1.01
1774303562,k3s-worker-2,8.2474233,5.1546392,0,467.3242,738.4768,227.1425,4.91
1774303562,k3s-worker-3,4.5,3,0,621.2852,95.34048,283.2046,0.14
1774303564,k3s-control,38.4615375,5.6410256,0,1202.7656,225.754,567.519,0.92
1774303564,k3s-worker-2,12.8205131,6.153846,0,459.2031,763.8534,250.4199,4.91
1774303564,k3s-worker-3,6.0913709,2.5380709,0,621.2852,92.41924,287.0082,0.13
1774303566,k3s-control,41.5384604,7.6923081,0,1201.1875,248.9009,585.0477,0.92
1774303566,k3s-worker-2,8.7179487,4.1025638,0,459.2031,733.9263,244.2148,4.52
1774303566,k3s-worker-3,4.5,2,0,620.793,93.16423,278.6816,0.13
1774303568,k3s-control,36.5979404,6.7010311,0,1208.3242,220.8908,534.9066,0.92
1774303568,k3s-worker-2,9.183673,3.571429,0,456.7539,786.3477,257.7523,4.52
1774303568,k3s-worker-3,5.4726369,2.487562,0,620.5469,80.98182,273.9693,0.13
1774303570,k3s-control,56.8527926,8.1218274,0,1201.1914,222.7189,557.7047,0.9106356
1774303570,k3s-worker-2,11.7346939,5.6122449,14.2857138,456.7539,776.3141,262.842,4.52
1774303570,k3s-worker-3,4.5918369,2.0408159,0,620.5469,96.39607,285.8679,0.12
1774303572,k3s-control,39.0624999,7.291667,0,1196.1758,218.3343,527.6282,0.85
1774303572,k3s-worker-2,7.6142129,5.0761419,0.5076142,456.5352,760.9306,244.7415,4.16
1774303572,k3s-worker-3,6.0301509,2.01005,0,620.3008,68.27961,260.0106,0.12
1774303573,k3s-control,36.0406114,5.0761422,0,1194.2266,196.3943,485.2726,0.85
1774303573,k3s-worker-2,9.137056,5.076142,13.7055839,456.5352,740.1383,246.8477,4.16
1774303573,k3s-worker-3,4.5226132,2.0100501,0,627.4531,94.25432,279.5407,0.12
1774303575,k3s-control,50.2538072,11.1675124,0,1196.3555,214.0731,555.0028,0.85
1774303575,k3s-worker-2,10.659898,4.060914,0,456.5352,780.1112,279.7174,4.16
1774303575,k3s-worker-3,6.5989847,3.5532989,0,622.5586,101.37409,293.4725,0.11
1774303577,k3s-control,40.7216496,6.1855669,0,1207.9375,201.8692,538.6163,0.78
