timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774293980,k3s-control,41.1167499,5.583756,0.0,1278.293,136.5631,439.7769,0.62,0
1774293980,k3s-worker-2,12.9943497,5.0847459,5.0847459,580.8633,600.756,122.89444,4.4,0
1774293980,k3s-worker-3,4.5454551,2.0202021,0.0,1079.0938,48.6822,261.2536,2.07,0
1774293982,k3s-control,37.0558405,9.1370561,0.0,1281.1367,234.8021,593.5376,0.57,0
1774293982,k3s-worker-2,10.7692311,5.6410261,11.2820511,580.8633,785.0413,237.8151,4.05,0
1774293982,k3s-worker-3,5.0,2.0,0.0,1078.6016,56.45687,881.3066,2.22,0
1774293984,k3s-control,41.538461,7.1794872,0.0,1281.0898,248.0471,632.8275,0.57,0
1774293984,k3s-worker-2,12.5654449,5.235602,6.282723,582.7734,590.9825,754.1932,4.05,0
1774293984,k3s-worker-3,4.0609138,2.0304569,0.5076142,1074.1719,23.00096,234.9842,2.22,0
1774293986,k3s-control,41.1167494,7.6142129,0.0,1283.0508,123.84611,471.4108,0.93,0
1774293986,k3s-worker-2,15.5688622,5.9880241,2.39521,582.0703,684.2317,145.05946,3.72,0
1774293986,k3s-worker-3,4.060914,2.030457,0.0,1074.1719,18.66207,223.578,2.22,0
1774293988,k3s-control,41.1167507,13.1979702,0.0,1265.9141,203.6614,2578.863,0.93,0
1774293988,k3s-worker-2,17.2839497,6.1728399,1.2345679,582.457,705.1875,173.3879,3.72,0
1774293988,k3s-worker-3,5.5276379,2.512563,0.0,1074.1719,31.1909,228.58,2.37,0
1774293990,k3s-control,35.8974369,7.6923073,0.0,1281.5195,203.1986,550.4598,0.93,0
1774293990,k3s-worker-2,15.0,8.125,6.25,578.2734,598.5077,135.98813,3.72,0
1774293990,k3s-worker-3,4.5226132,2.5125631,0.0,1074.1719,31.37015,239.3867,2.37,0
1774293992,k3s-control,59.390864,7.1065995,0.0,1252.7578,209.1221,547.9418,0.85,0
1774293992,k3s-worker-2,10.3825137,5.4644808,0.0,578.2734,803.2064,182.7939,3.43,0
1774293992,k3s-worker-3,6.5989849,2.030457,0.0,1074.1719,34.90521,239.5411,2.37,0
1774293994,k3s-control,38.6597904,7.2164951,0.0,1264.5977,217.8605,596.7694,0.85,0
1774293994,k3s-worker-2,12.7388542,7.0063691,9.5541402,577.9844,649.974,143.08128,3.43,0
1774293994,k3s-worker-3,4.5454552,1.5151516,0.0,1069.4961,25.66077,228.5748,2.42,0
1774293996,k3s-control,42.8571395,6.6326529,0.5102041,1251.7422,205.9333,578.865,0.85,0
1774293996,k3s-worker-2,9.7297303,5.4054052,1.0810811,576.5078,736.0355,182.6821,3.43,0
1774293996,k3s-worker-3,4.5226129,2.0100499,0.0,1069.4961,31.0041,229.1703,2.42,0
1774293998,k3s-control,34.6938789,6.1224488,0.0,1255.6055,209.0617,588.5769,0.78,0
1774293998,k3s-worker-2,18.1818196,6.4935059,4.5454549,576.5078,698.0806,180.8322,2.9,0
1774293998,k3s-worker-3,6.0606061,2.020202,0.0,1069.4961,43.61232,238.3321,3.1,0
1774294000,k3s-control,38.2653073,6.6326525,0.0,1258.8867,204.7193,591.4131,0.78,0
1774294000,k3s-worker-2,16.546763,9.352518,0.0,574.293,689.5339,143.74127,2.9,0
1774294000,k3s-worker-3,5.5276382,1.5075378,0.0,1069.4961,25.83299,230.7716,3.1,0
1774294002,k3s-control,43.1472085,6.5989848,0.0,1258.1914,225.4622,723.2165,0.72,0
1774294002,k3s-worker-2,12.8654963,4.6783628,0.0,579.7617,787.1898,180.5908,2.9,0
1774294002,k3s-worker-3,6.5326628,1.5075376,2.5125629,1069.4961,74.44044,230.2336,3.1,0
1774294004,k3s-control,50.5102015,6.6326532,0.0,1260.1836,255.4447,602.2338,0.72,0
1774294004,k3s-worker-2,9.7938143,4.1237111,12.8865984,579.0625,796.0178,277.3148,2.67,0
1774294004,k3s-worker-3,7.5757579,3.030303,0.5050505,1069.4961,61.43603,271.6204,3.42,0
1774294006,k3s-control,39.2857127,8.1632656,0.0,1264.3125,228.4368,553.2043,0.72,0
1774294006,k3s-worker-2,13.8554225,6.6265062,1.2048193,574.6328,679.6914,163.69821,2.67,0
1774294006,k3s-worker-3,4.5226132,2.5125631,0.0,1069.4961,49.63777,256.5872,3.42,0
1774294008,k3s-control,39.3782372,6.2176166,0.0,1261.8086,183.4764,544.7689,0.61,0
1774294008,k3s-worker-2,16.4179099,9.701493,22.3880599,573.9102,689.7796,141.00299,2.67,0
1774294008,k3s-worker-3,3.517588,2.512563,0.0,1069.4961,18.81305,230.5299,3.42,0
1774294010,k3s-control,41.025641,7.1794872,0.0,1263.5703,198.1484,580.7074,0.61,0
1774294010,k3s-worker-2,12.9032254,5.3763438,0.0,573.9102,687.7872,153.15964,2.53,0
1774294010,k3s-worker-3,6.5326631,3.0150751,0.0,1069.4961,46.26239,245.0931,3.54,0
1774294012,k3s-control,40.3061212,6.6326532,0.0,1267.7656,217.2798,584.1416,0.61,0
1774294012,k3s-worker-2,11.6022101,5.524862,2.762431,573.668,767.4737,207.9216,2.53,0
1774294012,k3s-worker-3,5.0251262,2.0100501,0.0,1069.4961,33.12058,237.474,3.54,0
1774294014,k3s-control,41.7085408,6.5326631,0.0,1272.4258,205.2824,759.484,0.56,0
1774294014,k3s-worker-2,13.2275131,5.2910051,0.5291005,573.4219,828.2134,201.4232,2.53,0
1774294014,k3s-worker-3,4.0816328,1.5306121,0.0,1068.2656,94.33348,253.9461,3.54,0
1774294016,k3s-control,38.1443281,6.7010307,0.0,1271.9453,223.2406,587.7927,0.56,0
1774294016,k3s-worker-2,12.1693122,5.2910051,0.0,580.3555,729.5666,189.8847,2.33,0
1774294016,k3s-worker-3,5.5276381,2.01005,0.0,1068.2656,32.0039,233.2029,4.3,0
1774294018,k3s-control,36.9230798,10.2564099,0.0,1270.4961,186.9037,554.4229,0.56,0
1774294018,k3s-worker-2,14.0350873,7.0175436,5.2631577,580.1094,719.1369,157.91366,2.33,0
1774294018,k3s-worker-3,5.0251259,2.5125629,2.5125629,1068.2656,28.76791,243.9509,4.3,0
1774294020,k3s-control,41.0256402,8.717949,0.0,1272.9102,223.2443,615.6811,0.52,0
1774294020,k3s-worker-2,13.5802474,7.4074072,11.1111113,576.6641,729.7222,163.72713,2.33,0
1774294020,k3s-worker-3,5.5555561,2.020202,0.0,1068.2656,23.46418,235.4584,4.76,0
1774294022,k3s-control,39.487181,6.6666672,0.0,1271.6992,153.00662,491.1734,0.52,0
1774294022,k3s-worker-2,9.9999996,5.2631578,0.0,576.6641,777.5618,252.3384,2.14,0
1774294022,k3s-worker-3,5.5,3.0,0.0,1068.2656,67.24849,271.8527,4.76,0
1774294024,k3s-control,39.7959179,6.6326526,0.0,1275.4844,243.6421,566.7176,0.47,0
1774294024,k3s-worker-2,13.496933,7.361963,0.0,575.1992,695.0546,183.0994,2.14,0
1774294024,k3s-worker-3,4.5454551,2.0202021,0.0,1063.8359,31.22174,229.9832,4.76,0
1774294026,k3s-control,55.3299514,7.1065992,0.0,1267.6562,188.7024,528.2759,0.47,0
1774294026,k3s-worker-2,13.2183915,5.7471262,7.4712643,577.9805,711.5717,181.6034,1.97,0
1774294026,k3s-worker-3,5.0761418,1.5228425,0.0,1063.5898,32.02588,230.6138,5.34,0
1774294028,k3s-control,41.2371104,7.7319591,0.0,1254.9219,208.8448,544.3112,0.47,0
