timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774032741,k3s-control,37.6884396,5.0251259,0.0,1666.9102,177.5676,459.7455,2.48,0
1774032741,k3s-worker-2,8.5858587,4.0404039,0.0,589.2578,676.1356,220.0674,1.6,0
1774032741,k3s-worker-3,4.5454551,2.5252531,0.0,872.707,64.91019,263.1161,0.13,0
1774032744,k3s-control,33.6734683,5.1020407,0.0,1666.6758,176.7489,495.5042,2.48,0
1774032744,k3s-worker-2,11.1675131,4.060914,4.568528,589.0117,753.9199,234.4882,1.71,0
1774032744,k3s-worker-3,4.020101,2.01005,0.0,872.707,90.71536,286.929,0.12,0
1774032746,k3s-control,46.1538472,4.6153847,0.0,1666.6758,241.8555,599.6468,2.44,0
1774032746,k3s-worker-2,11.2244899,4.081633,0.0,588.7656,834.4653,289.5897,1.71,0
1774032746,k3s-worker-3,6.5989852,1.5228426,0.0,870.2969,104.81539,307.7038,0.12,0
1774032748,k3s-control,32.9949218,5.5837563,0.0,1667.168,242.7982,581.4385,2.44,0
1774032748,k3s-worker-2,8.6734686,4.5918368,0.0,588.2734,745.0247,254.6591,1.71,0
1774032748,k3s-worker-3,4.5226132,2.0100501,0.0,870.2969,102.88252,299.1656,0.11,0
1774032750,k3s-control,33.3333312,5.6410262,0.0,1667.168,215.888,543.5999,2.44,0
1774032750,k3s-worker-2,9.6446698,4.0609139,0.0,586.7969,780.2531,258.4177,1.9,0
1774032750,k3s-worker-3,4.5454551,1.5151515,0.0,870.2969,100.37776,296.2679,0.11,0
1774032752,k3s-control,34.0101522,6.5989854,0.0,1674.5781,194.1845,525.9353,2.41,0
1774032752,k3s-worker-2,10.2040817,4.0816329,0.0,589.5,794.9373,303.6698,1.9,0
1774032752,k3s-worker-3,7.575758,1.5151515,0.0,870.2969,106.75018,298.2286,0.11,0
1774032754,k3s-control,32.6530603,5.6122451,0.0,1674.1055,207.7246,514.276,2.41,0
1774032754,k3s-worker-2,8.6734691,4.0816331,1.0204082,588.3086,785.2881,263.8597,1.99,0
1774032754,k3s-worker-3,5.0,2.0,0.0,870.2969,96.67956,293.8617,0.1088049,0
1774032756,k3s-control,32.8282813,5.0505052,0.0,1671.168,215.8809,550.2534,2.38,0
