timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1774976734,k3s-control,38.1909517,4.5226132,0,2071.109,119.32404,378.3929,0.21
1774976734,k3s-worker-2,28.1407021,20.1005015,0,284.3516,653.8833,192.5521,0.41
1774976734,k3s-worker-3,5.0251261,2.01005,0,689.543,101.04518,300.1101,0.12
1774976737,k3s-control,37.5634521,5.5837563,0,2069.926,190.8565,569.4863,0.21
1774976737,k3s-worker-2,9.6446698,4.5685279,0,284.3516,695.3804,206.3562,0.38
1774976737,k3s-worker-3,4.5454551,2.5252531,0,689.543,74.99639,273.8884,0.12
1774976739,k3s-control,38.5,5.5,0,2070.723,213.47,540.1032,0.19
1774976739,k3s-worker-2,10.6598982,5.0761421,0,285.1055,745.7559,238.3139,0.38
1774976739,k3s-worker-3,5.5555561,2.020202,0,689.543,71.85194,275.2674,0.12
1774976742,k3s-control,58.8832499,5.583756,0,2065.352,183.7306,525.4408,0.19
1774976742,k3s-worker-2,9.1370562,4.5685281,0,285.2891,766.1404,235.3427,0.35
1774976742,k3s-worker-3,5.5555561,2.525253,0,689.543,83.31397,284.2304,0.11
1774976744,k3s-control,42.3469395,7.1428569,0,2062.863,216.2915,557.7223,0.18
1774976744,k3s-worker-2,8.673469,4.591837,0,281.8555,761.4109,264.5562,0.35
1774976744,k3s-worker-3,5.0505051,2.5252531,0,689.543,86.94856,292.5993,0.11
1774976746,k3s-control,36.7346911,4.0816331,0,2062.863,191.749,524.2428,0.18
1774976746,k3s-worker-2,9.2307687,3.5897439,0,281.6094,736.6253,204.2503,0.35
1774976746,k3s-worker-3,4.5226131,2.512563,0,689.543,64.25388,270.7479,0.1
1774976749,k3s-control,36.7346925,5.6122454,0.5102041,2056.789,218.8854,558.4286,0.18
1774976749,k3s-worker-2,9.0909085,4.5454548,0,281.6094,802.207,262.2137,0.29
1774976749,k3s-worker-3,4.5454551,2.0202021,0,689.543,54.68421,264.0665,0.1
1774976751,k3s-control,38.8888875,5.5555556,0,2057.523,199.7183,549.5157,0.15
1774976751,k3s-worker-2,12.1827409,5.5837559,0,280.3789,785.4401,242.9106,0.29
1774976751,k3s-worker-3,4.5454551,2.0202021,0,689.543,60.81709,270.8467,0.1
1774976753,k3s-control,57.360407,6.0913707,0,2054.336,192.7434,535.7648,0.15
1774976753,k3s-worker-2,8.673469,4.591837,0,280.3789,693.3013,203.359,0.29
1774976753,k3s-worker-3,5.0505051,2.5252531,0,692.9023,84.20984,287.4874,0.09
1774976755,k3s-control,38.5786798,5.076142,0,2054.582,198.4068,532.8431,0.15
1774976755,k3s-worker-2,11.2244899,4.5918369,0,276.9336,733.9041,234.6028,0.27
1774976755,k3s-worker-3,7.0707071,2.020202,0,692.4102,88.59424,291.1257,0.09
1774976757,k3s-control,37.8787875,5.5555556,0,2054.09,190.8419,535.9019,0.14
1774976757,k3s-worker-2,8.6294422,5.0761421,0,276.9336,749.1257,215.8312,0.27
1774976757,k3s-worker-3,5.5276381,3.517588,0.5025126,687.9805,63.86922,272.7018,0.08
1774976760,k3s-control,39.2857104,5.6122451,0,2055.137,196.2704,537.369,0.14
1774976760,k3s-worker-2,25.2525272,17.6767681,0.5050504,276.9336,753.5834,214.3734,0.25
1774976760,k3s-worker-3,5.0251262,2.0100501,0,687.9805,51.10646,262.9682,0.08
1774976762,k3s-control,42.4242411,6.5656572,0,2051.305,164.38914,475.3385,0.12
1774976762,k3s-worker-2,11.1675129,4.060914,0,276.9336,698.783,184.0926,0.25
1774976762,k3s-worker-3,6.5,2,0,687.9805,66.38639,269.749,0.07
1774976765,k3s-control,38.8888914,6.0606062,0,2050.836,232.1705,567.3949,0.12
