timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774296182,k3s-control,39.4871816,5.6410262,0.0,1259.9648,125.87259,400.4994,3.18,0
1774296182,k3s-worker-2,10.2040815,3.5714288,0.0,571.9062,643.3541,174.7023,7.48,0
1774296182,k3s-worker-3,5.5276382,3.0150751,0.0,819.6758,82.34224,277.7298,0.14,0
1774296184,k3s-control,42.7835079,6.7010307,0.0,1274.875,227.1369,558.0141,3.25,0
1774296184,k3s-worker-2,11.6161622,5.0505051,0.0,572.1562,643.7086,180.0321,6.56,0
1774296184,k3s-worker-3,6.5,3.0,0.0,820.7344,72.90814,273.7501,0.14,0
1774296186,k3s-control,55.555555,7.5757573,0.0,1284.8906,181.5331,520.3735,3.25,0
1774296186,k3s-worker-2,10.6598982,4.0609141,14.7208123,573.1523,847.1287,255.358,6.56,0
1774296186,k3s-worker-3,6.0301511,1.5075377,0.0,820.7344,57.08769,260.1601,0.13,0
1774296188,k3s-control,35.3535368,7.5757573,0.0,1257.7695,208.1184,543.3116,3.25,0
1774296188,k3s-worker-2,11.7346942,7.1428571,8.6734692,572.4414,718.2978,204.8608,6.56,0
1774296188,k3s-worker-3,4.5454551,2.0202021,0.0,820.7344,44.11978,241.0967,0.13,0
1774296191,k3s-control,38.7755111,8.6734692,0.0,1274.4141,240.3993,596.5248,3.15,0
1774296191,k3s-worker-2,12.4352327,5.6994818,3.6269429,573.4844,774.3506,244.4106,6.11,0
1774296191,k3s-worker-3,4.5685278,2.0304569,0.0,820.5,59.79905,254.963,0.13,0
1774296193,k3s-control,36.4102573,6.6666665,0.0,1277.4141,230.0328,567.9058,3.15,0
1774296193,k3s-worker-2,14.7208123,7.1065992,0.5076142,566.1328,745.747,196.0157,6.11,0
1774296193,k3s-worker-3,4.5454551,2.5252531,0.0,820.5,50.39176,258.8168,0.12,0
1774296195,k3s-control,41.5384604,8.2051281,0.0,1275.1562,205.7503,553.0473,3.15,0
1774296195,k3s-worker-2,15.0259064,5.6994818,0.0,574.0078,662.6512,213.7088,5.7,0
1774296195,k3s-worker-3,5.0251261,2.512563,0.0,820.5,55.92802,255.7688,0.12,0
1774296197,k3s-control,35.8974373,7.1794865,0.0,1266.8789,256.9538,577.3459,3.22,0
1774296197,k3s-worker-2,12.8865979,5.154639,0.0,566.668,823.989,267.843,5.7,0
1774296197,k3s-worker-3,5.0761421,2.030457,0.0,820.5,66.64725,261.9661,0.11,0
1774296200,k3s-control,38.4615413,6.1538462,0.0,1261.0234,214.9707,563.0411,3.22,0
1774296200,k3s-worker-2,10.7142862,4.5918371,7.6530611,574.082,715.6782,212.0972,5.7,0
1774296200,k3s-worker-3,4.5,2.5,0.0,820.5,51.06905,255.6118,0.11,0
1774296202,k3s-control,41.2371105,7.2164951,0.0,1265.5234,213.3276,546.5896,3.2,0
1774296202,k3s-worker-2,11.2903234,4.3010751,0.5376344,573.6016,719.8808,220.2686,5.33,0
1774296202,k3s-worker-3,7.0351763,2.0100501,0.0,820.2539,55.66827,452.7375,0.1,0
1774296205,k3s-control,42.0512811,6.6666672,0.0,1272.4609,123.38827,464.9608,3.2,0
1774296205,k3s-worker-2,19.8675501,7.284768,0.6622517,577.3398,647.3051,1570.0456,5.22,0
1774296205,k3s-worker-3,5.0251262,2.0100501,0.0,820.2539,24.7229,226.3061,0.1,0
1774296207,k3s-control,43.9393909,7.0707071,0.0,1267.3125,188.823,2519.151,3.18,0
1774296207,k3s-worker-2,12.4324324,3.7837841,0.0,576.8477,742.5803,215.2828,5.22,0
1774296207,k3s-worker-3,7.1065988,4.0609139,0.0,820.2539,53.84614,257.7793,0.1,0
1774296210,k3s-control,42.7835088,7.7319588,0.0,1267.2656,199.5558,548.6709,3.18,0
1774296210,k3s-worker-2,8.762887,4.639175,0.0,575.8633,763.5992,244.934,5.22,0
1774296210,k3s-worker-3,5.0251259,3.015075,0.0,831.0742,88.83005,292.98,0.09,0
1774296212,k3s-control,38.0710679,8.1218266,0.0,1267.0664,253.9489,610.1307,3.18,0
1774296212,k3s-worker-2,11.7346934,3.5714288,0.0,573.2695,770.5568,266.0321,5.04,0
1774296212,k3s-worker-3,5.0505052,2.0202021,0.0,830.3633,71.65426,271.7711,0.09,0
1774296214,k3s-control,42.639592,6.0913713,0.0,1266.8555,229.2316,557.6401,3.22,0
1774296214,k3s-worker-2,12.9533686,6.7357513,5.1813472,567.0312,698.112,181.6244,5.04,0
1774296214,k3s-worker-3,6.5,2.5,0.5,826.6172,63.24107,262.4085,0.09,0
1774296216,k3s-control,40.6091399,5.583756,0.0,1271.0312,236.3418,569.419,3.22,0
1774296216,k3s-worker-2,12.3076917,4.6153849,3.5897439,567.0312,764.5434,259.9401,5.52,0
1774296216,k3s-worker-3,6.5656571,1.5151515,0.0,826.6172,72.7449,273.0296,0.09,0
1774296219,k3s-control,57.6530582,6.1224488,0.0,1276.582,215.3089,555.4998,3.12,0
1774296219,k3s-worker-2,10.362694,5.699482,2.072539,567.0312,741.8012,241.8716,5.52,0
1774296219,k3s-worker-3,6.0913711,2.030457,0.0,826.6172,83.26824,275.8991,0.09,0
1774296221,k3s-control,37.9487204,8.2051281,0.5128205,1275.9531,241.9517,601.5064,3.12,0
1774296221,k3s-worker-2,10.2564096,6.1538458,6.6666667,566.293,752.7848,226.9594,5.48,0
1774296221,k3s-worker-3,5.0505052,2.0202021,0.0,826.6172,50.877,247.8729,0.08,0
1774296223,k3s-control,39.7959188,6.1224488,0.0,1276.0039,206.6673,535.1807,3.12,0
1774296223,k3s-worker-2,12.3711339,4.639175,1.0309278,573.9219,721.7663,212.4414,5.48,0
1774296223,k3s-worker-3,4.5226131,3.0150751,0.0,826.6172,45.66688,239.7736,0.08,0
1774296225,k3s-control,41.9191913,6.0606062,0.0,1278.4648,201.5718,536.0682,3.19,0
1774296225,k3s-worker-2,10.4166666,4.6874998,0.0,572.7344,745.7774,250.543,5.48,0
1774296225,k3s-worker-3,7.575758,2.020202,0.0,826.6172,81.91235,274.8761,0.08,0
1774296227,k3s-control,42.4870498,6.735751,0.0,1284.2344,257.8381,588.5602,3.19,0
1774296227,k3s-worker-2,11.1111106,6.5656568,3.5353539,572.3945,746.5067,245.577,5.36,0
1774296227,k3s-worker-3,4.5685278,2.5380709,3.0456849,826.6172,63.11418,265.4083,0.07,0
1774296230,k3s-control,55.8375627,6.0913713,0.0,1279.0781,207.2145,558.4245,3.19,0
1774296230,k3s-worker-2,13.7055834,5.0761418,0.0,568.0039,705.9724,203.0479,5.36,0
1774296230,k3s-worker-3,4.568528,2.538071,0.0,826.6172,57.18752,254.1059,0.07,0
1774296231,k3s-control,40.3061204,5.6122451,0.0,1278.832,266.5973,648.8123,3.1,0
1774296231,k3s-worker-2,10.3092781,4.6391751,1.5463918,568.0039,791.9176,261.2547,5.36,0
1774296231,k3s-worker-3,6.6326533,1.5306123,0.0,826.3711,63.04652,257.907,0.06,0
1774296233,k3s-control,36.5482202,6.091371,0.0,1278.8906,233.6781,557.566,3.1,0
1774296233,k3s-worker-2,14.2131976,5.0761419,0.5076142,568.0039,761.549,241.9152,5.17,0
1774296233,k3s-worker-3,5.6122448,3.5714289,0.0,824.8945,54.9655,257.3816,0.06,0
1774296235,k3s-control,40.5128214,6.1538462,0.0,1275.332,243.3961,580.2213,3.1,0
1774296235,k3s-worker-2,10.8808295,4.6632122,0.0,567.7578,722.8841,199.5741,5.17,0
1774296235,k3s-worker-3,4.5454551,2.5252531,0.0,824.8945,58.78966,262.799,0.06,0
1774296237,k3s-control,42.3469412,6.6326532,0.0,1278.7891,198.9912,548.5847,3.09,0
1774296237,k3s-worker-2,11.3402059,6.185567,2.57732,567.7578,732.422,228.7711,5.17,0
1774296237,k3s-worker-3,8.5427138,5.0251259,0.0,824.8945,41.98176,237.6626,0.14,0
1774296239,k3s-control,37.0558402,6.091371,0.0,1277.1523,227.8388,552.3052,3.09,0
1774296239,k3s-worker-2,12.2448977,3.5714289,7.1428568,570.375,709.4861,206.5798,5.0,0
1774296239,k3s-worker-3,5.5837558,2.0304569,0.0,824.8945,102.43725,298.2877,0.14,0
1774296241,k3s-control,59.6938758,7.1428565,0.0,1273.9492,229.4165,572.4155,3.0,0
1774296241,k3s-worker-2,12.8205135,4.6153852,6.6666673,570.0039,738.2204,240.3264,5.0,0
1774296241,k3s-worker-3,4.568528,1.5228426,0.0,824.8945,89.98496,276.0126,0.14,0
1774296244,k3s-control,46.3414622,7.3170734,0.0,1277.6719,209.6505,530.5019,3.0,0
1774296244,k3s-worker-2,9.2307688,5.6410259,6.1538459,570.0039,644.5025,206.4802,4.46,1
1774296244,k3s-worker-3,4.5454551,2.525253,0.0,826.7266,67.30461,264.1964,0.13,0
