timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1774288524,k3s-control,41.4201183,6.5088757,0.591716,1938.746,259.0088,643.6772,2.18
1774288524,k3s-worker-2,11.1675134,6.0913712,0,636.5273,823.8496,258.3735,4.185595
1774288524,k3s-worker-3,5.583756,4.060914,0,770.2812,88.52531,282.7035,0.12
1774288527,k3s-control,56.6176482,8.0882347,0,1933.84,303.156,650.1451,2.18
1774288527,k3s-worker-2,10.1010104,4.5454552,0.5050505,635.0508,866.3396,308.0857,3.88
1774288527,k3s-worker-3,9.0452257,3.0150749,0,766.8359,91.97928,289.4932,0.11
1774288530,k3s-control,55.4744528,9.4890515,0,1939.973,359.7621,790.5796,2.165114
1774288530,k3s-worker-2,10.2564103,5.6410262,0,645.1133,887.679,344.9963,3.89
1774288530,k3s-worker-3,6.4676622,1.4925374,0.4975124,766.5898,96.42422,282.2395,0.11
1774288532,k3s-control,47.8527586,6.1349688,0,1935.789,305.337,632.8539,2.009
1774288532,k3s-worker-2,13.8461536,8.2051278,0,644.625,907.7724,1250.2538,3.89
1774288532,k3s-worker-3,7.5757579,2.525253,0,766.5898,73.75056,265.1379,0.09
1774288535,k3s-control,55.4621827,6.7226893,0,1943.418,353.7779,836.9243,2.009
1774288535,k3s-worker-2,9.6446696,5.5837558,0.5076142,649.3281,912.1149,696.2231,3.89
1774288535,k3s-worker-3,4.5454551,2.525253,0,766.3438,108.43111,299.114,0.09
1774288537,k3s-control,37.0370403,7.9365081,0,1942.754,378.707,845.4967,2.009
1774288537,k3s-worker-2,12.8865974,6.1855667,0,650.6953,910.4906,346.0905,4.059
1774288537,k3s-worker-3,4.5685278,2.0304569,0,766.3438,137.24092,330.9463,0.09
1774288539,k3s-control,48.6033515,7.2625702,0,1938.141,391.9688,861.7763,2.009
1774288539,k3s-worker-2,12.7551026,7.1428573,0,642.5859,948.5357,364.7897,4.059
1774288539,k3s-worker-3,9.0909086,4.5454548,0,766.3438,101.06952,2163.93,0.09
1774288541,k3s-control,35.7142871,11.904761,0,1939.004,338.0043,2589.061,1.93
1774288541,k3s-worker-2,8.6734688,4.5918369,1.0204082,642.5859,925.5077,357.8271,3.73
1774288541,k3s-worker-3,5.0251258,3.0150749,0,766.0977,94.46215,282.1794,0.09
1774288544,k3s-control,51.8518529,12.5925937,0,1935.586,303.6767,670.5127,1.93
1774288544,k3s-worker-2,11.5577884,6.0301507,0,648.7422,809.7753,283.973,3.73
