timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1776969819,k3s-control,69.1588772,20.5607492,1.8691589,929.0781,1021.7598,175.3125,5.02
1776969819,k3s-worker-2,9.6938782,2.5510201,0,661.043,46.19879,267.2867,0.18
1776969819,k3s-worker-3,7.1065993,3.5532991,0,675.3984,59.10449,274.7326,0.64
1776969819,k3s-worker-4,5.6122451,3.061224,0,744.418,39.21578,259.0586,0.39
1776969819,raspberrypi,1.758794,1.0050251,0,2242.391,32.51335,280.0677,0.14
1776969822,k3s-control,58.9552221,11.9402994,0,927.9375,1179.2285,514.0252,4.62
1776969822,k3s-worker-2,7.179487,2.564103,21.53846,659.8125,85.15301,257.1584,0.17
1776969822,k3s-worker-3,7.1428567,3.5714288,0.5102041,675.3984,80.58642,256.5028,0.59
1776969822,k3s-worker-4,6.5989851,4.060914,0,744.1992,65.75183,254.9135,0.39
1776969822,raspberrypi,1.5037594,0.7518797,0,2242.547,118.71709,279.9245,0.12
1776969824,k3s-control,32.1052595,10.5263158,9.4736838,940.7773,1065.3954,207.4283,4.62
1776969824,k3s-worker-2,9.547739,3.517588,2.512563,659.5938,39.01036,253.2279,0.17
1776969824,k3s-worker-3,8.1632648,3.5714289,0,675.1797,39.80601,264.2172,0.59
1776969824,k3s-worker-4,6.5326628,3.0150749,0.5025126,744.1992,44.47296,269.4674,0.48
1776969824,raspberrypi,3.015075,1.0050251,0,2243.578,28.35264,254.6935,0.12
1776969828,k3s-control,76.4705874,17.6470594,3.9215689,943.6133,1125.6204,201.2789,4.25
1776969828,k3s-worker-2,6.5989852,2.5380711,2.5380711,655.0586,37.26077,263.3411,0.16
1776969828,k3s-worker-3,7.6142134,4.0609142,0.5076142,674.9336,39.26082,263.2203,0.54
1776969828,k3s-worker-4,5.0251258,3.0150749,0,744.1992,37.71484,248.4172,0.48
1776969828,raspberrypi,3.5087721,1.0025063,0,2239,44.20906,298.6527,0.11
1776969831,k3s-control,32.4607316,10.4712045,1.5706807,942.4609,1107.5283,248.7566,4.25
1776969831,k3s-worker-2,8.5858588,3.0303029,0,654.8398,38.82562,258.5304,0.16
1776969831,k3s-worker-3,7.5757578,3.0303029,0,674.6875,40.76081,262.8138,0.5
1776969831,k3s-worker-4,6,3,0,744.1992,35.50479,255.2026,0.52
1776969831,raspberrypi,3.517588,0.5025126,0,2239.672,31.26723,264.6914,0.11
1776969834,k3s-control,46.26866,17.16418,14.179104,931.6562,1121.7743,237.2422,3.99
1776969834,k3s-worker-2,6.6326529,3.061224,0,654.8398,53.67857,286.6989,0.14
1776969834,k3s-worker-3,7.6142127,4.0609138,0.5076142,674.6875,36.98802,264.4674,0.5
1776969834,k3s-worker-4,6.565657,3.030303,0,743.9805,41.92286,261.9182,0.64
1776969834,raspberrypi,2.0100501,1.0050251,0,2241.953,39.10347,271.4261,0.11
1776969838,k3s-control,83.3333332,13.7254905,0,927.6016,1055.3406,182.9212,3.67
1776969838,k3s-worker-2,8.1632651,3.061224,0,654.1016,38.50805,262.4121,0.14
1776969838,k3s-worker-3,7.0707067,4.0404038,0,674.4414,35.38797,248.1439,0.42
1776969838,k3s-worker-4,6.565657,3.030303,0,750.9141,33.86405,258.6912,0.64
1776969838,raspberrypi,2.777778,1.010101,0,2244.562,51.57569,281.142,0.1
1776969840,k3s-control,71.4285714,14.2857143,0,928.582,1083.331,213.6978,3.67
1776969840,k3s-worker-2,6.1224493,2.0408161,0,653.8828,46.16271,270.5447,0.13
1776969840,k3s-worker-3,7.7319588,2.5773199,0,674.4414,41.05009,261.3061,0.42
1776969840,k3s-worker-4,7.5757578,4.0404039,0,750.9141,36.21296,252.6644,0.91
1776969840,raspberrypi,1.7587941,0.5025126,0,2244.062,31.12416,273.6132,0.1
1776969843,k3s-control,44.7205,8.695652,1.863354,929.3164,1084.7908,218.7333,3.37
1776969843,k3s-worker-2,8.0808079,3.030303,0,653.8828,45.06175,256.7389,0.13
