timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1776971113,k3s-control,58.0645173,8.8709676,7.2580647,1280.2305,1084.7863,204.0994,2.91
1776971113,k3s-worker-2,6.153846,3.589744,0,579.0195,58.61927,275.8387,0.16
1776971113,k3s-worker-3,7.1794868,4.6153849,0,673.6445,39.95876,249.6607,0.31
1776971113,k3s-worker-4,5.5276378,2.5125629,0,747.8125,33.64007,247.5134,0.12
1776971113,raspberrypi,2.0100501,1.0050251,0,2239.031,34.62091,268.2787,0.43
1776971116,k3s-control,66.9354836,8.8709685,20.9677411,1298.5,1037.2115,191.7554,2.91
1776971116,k3s-worker-2,5.5837559,2.538071,0,582.2812,42.09989,268.7328,0.13
1776971116,k3s-worker-3,6.6326532,2.5510201,0,672.4258,30.30642,242.5033,0.31
1776971116,k3s-worker-4,5.5276378,2.5125629,0,747.8125,32.53639,244.8202,0.11
1776971116,raspberrypi,2.5316461,1.772152,0,2221.469,38.78223,285.5471,0.4
1776971120,k3s-control,58.0645179,14.5161285,14.5161285,1299.6445,1127.6639,1129.8603,2.84
1776971120,k3s-worker-2,8.1632651,3.061224,0,581.1875,33.22246,260.0368,0.13
1776971120,k3s-worker-3,5.5837563,2.5380711,0.5076142,672.4258,35.56522,255.27,0.28
1776971120,k3s-worker-4,5.6122453,2.5510201,0,758.2578,52.83495,264.1839,0.11
1776971120,raspberrypi,2.7777779,0.7575758,0,2221.5,56.30863,277.0913,0.4
1776971123,k3s-control,48.3660098,11.1111109,0,1301.0508,1112.5481,225.1008,2.84
1776971123,k3s-worker-2,7.6142133,3.5532991,0,584.582,55.54179,293.2425,0.12
1776971123,k3s-worker-3,6.6326528,3.0612239,1.5306121,672.207,45.06098,251.941,0.28
1776971123,k3s-worker-4,6.5989847,3.5532989,0,756.5352,49.78095,260.3521,0.1
1776971123,raspberrypi,2.0100501,1.0050251,0,2227.5,41.45146,278.6888,0.36
1776971126,k3s-control,76.4705889,14.7058818,2.941176,1296.8945,1007.3816,203.9124,2.64
1776971126,k3s-worker-2,8.6734692,3.5714291,0,581.0156,42.46544,262.5519,0.12
1776971126,k3s-worker-3,7.5757578,3.5353539,0,671.9609,62.8704,1256.8946,0.26
1776971126,k3s-worker-4,7.0351757,3.0150749,0,755.0859,44.10615,260.0161,0.1
1776971126,raspberrypi,3.2745591,0.2518892,0,2229.125,33.66972,264.7289,0.31
1776971129,k3s-control,73.3333322,13.3333334,2.8571431,1300.1016,1177.1675,222.1967,2.43
1776971129,k3s-worker-2,7.614213,2.030457,0,581.0156,48.31399,265.7428,0.11
1776971129,k3s-worker-3,6.666667,3.076923,0,671.7148,43.73185,276.3493,0.26
1776971129,k3s-worker-4,8.121827,3.553299,0,754.5938,37.68104,246.9505,0.08
1776971129,raspberrypi,2.01005,0.7537688,0,2229.797,21.12554,261.56,0.31
1776971132,k3s-control,73.68421,10.526316,0,1303.5156,989.3467,171.5854,2.43
1776971132,k3s-worker-2,8.1632651,3.061224,0,581.0742,49.16513,278.8493,0.1
1776971132,k3s-worker-3,6.153846,3.589744,0,671.7148,34.62267,251.8088,0.24
1776971132,k3s-worker-4,6.0913712,3.0456851,0,748.1953,33.77802,247.8334,0.08
1776971132,raspberrypi,2.512563,0.7537688,0,2230.969,41.73313,282.1667,0.28
1776971135,k3s-control,61.4754117,9.0163933,0,1302.5664,1155.2134,216.8276,2.534835
1776971135,k3s-worker-2,8.1632651,3.061224,0,581.0742,75.44417,1282.9064,0.1
1776971135,k3s-worker-3,8.5858585,4.5454547,0,672.0352,48.40805,263.3597,0.22
1776971135,k3s-worker-4,7.0351757,2.5125629,0,748.1953,47.11125,268.0264,0.08
1776971135,raspberrypi,2.756892,0.7518797,0,2232.844,34.49358,276.7518,0.28
1776971139,k3s-control,78.2608698,9.565217,0,1294.4297,1099.4567,155.0246,3.35
1776971139,k3s-worker-2,6.0606061,3.030303,0,581.0742,57.23645,279.5329,0.09
1776971139,k3s-worker-3,7.1065991,3.0456851,0,673.043,36.11869,261.2878,0.22
