timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1774283999,k3s-control,38.7755111,6.1224492,0,1071.125,306.5968,642.3148,0.57
1774283999,k3s-worker-2,12.182741,6.091371,0,256.7734,904.7176,326.0346,0.05
1774283999,k3s-worker-3,4.5226131,2.512563,0,653.9531,89.46943,303.4167,0.04
1774284001,k3s-control,38.7755096,8.1632649,0,1079.4844,463.603,947.6799,0.61
1774284001,k3s-worker-2,14.7959184,7.1428572,0,255.543,1025.0254,414.2685,0.05
1774284001,k3s-worker-3,5.5837558,1.0152284,0,653.707,113.21311,313.5644,0.04
1774284003,k3s-control,38.2198987,8.3769627,0,1070.8633,478.0126,1062.5024,0.61
1774284003,k3s-worker-2,11.2244899,5.6122449,0,255.0508,1006.0687,374.4755,0.05
1774284003,k3s-worker-3,6.5989849,2.030457,0,653.707,106.1713,295.919,0.04
1774284005,k3s-control,42.2680397,7.7319589,0,1066.2812,456.9619,990.9404,0.61
1774284005,k3s-worker-2,13.7755101,6.632653,0.5102041,258.4336,1012.169,373.994,0.13
1774284005,k3s-worker-3,5.0505051,2.5252531,0,653.4609,86.22088,276.3728,0.04
1774284006,k3s-control,37.4359,8.205128,0,1072.7383,520.2205,989.3859,0.59
1774284006,k3s-worker-2,12.2448981,8.1632651,0,251.3359,1003.0957,394.4257,0.13
1774284006,k3s-worker-3,4.5454551,2.0202021,0,653.2148,108.78756,303.5701,0.03
1774284008,k3s-control,61.02564,8.717949,0,1072.0391,494.7363,1157.9056,0.59
1774284008,k3s-worker-2,12.8205127,7.6923078,0,257.2617,1092.5292,378.2229,0.12
1774284008,k3s-worker-3,7.0351763,1.5075378,0,652.7227,154.9421,315.8839,0.03
1774284010,k3s-control,37.3737378,5.0505047,0,1076.3203,477.1612,1024.1065,0.59
1774284010,k3s-worker-2,12.2448979,8.1632649,0,256.8086,976.4155,357.1036,0.12
1774284010,k3s-worker-3,5.0251261,2.512563,0,652.4766,110.68686,290.7995,0.03
1774284012,k3s-control,34.7150299,6.735751,0,1077.1328,341.7711,735.1465,0.54
1774284012,k3s-worker-2,10.7692313,5.6410261,0,256.0703,940.2861,337.4163,0.12
1774284012,k3s-worker-3,4.568528,1.5228426,0,651.9844,88.78473,285.1785,0.03
1774284014,k3s-control,35.3846172,7.1794864,0,1081.8945,361.4564,768.0881,0.54
1774284014,k3s-worker-2,13.7055835,8.1218267,0,251.8867,942.6209,337.3905,0.11
1774284014,k3s-worker-3,6.0606061,3.030303,0,651.6445,89.18827,288.7335,0.03
1774284016,k3s-control,39.1752581,6.7010307,0,1079.4414,377.2831,790.7837,0.54
1774284016,k3s-worker-2,10.7142857,6.6326528,0,251.8867,919.2155,347.6754,0.11
1774284016,k3s-worker-3,5,2,0,651.3984,96.6027,286.4439,0.03
1774284018,k3s-control,37.2449003,7.1428571,0,1073.4141,375.0681,775.9533,0.5
1774284018,k3s-worker-2,11.8556694,5.6701027,0.5154639,251.8867,929.3423,350.1219,0.11
1774284018,k3s-worker-3,5.0251262,2.0100501,0,651.1523,83.35447,269.1674,0.03
