timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1
1774296910,k3s-control,45.4545475,5.4545447,0,1361.7539,115.14296,384.0509,2.91
1774296910,k3s-worker-2,11.6751273,4.5685281,4.0609141,817.6445,653.3074,176.6446,1.72
1774296910,k3s-worker-3,4.5,2.5,0,810.2617,69.17654,265.2704,0.53
1774296912,k3s-control,46.7948727,8.3333335,0,1348.0508,250.0671,586.1394,2.91
1774296912,k3s-worker-2,13.9175257,7.7319589,5.6701029,813.6836,761.9891,237.9961,1.72
1774296912,k3s-worker-3,4.5454552,1.5151516,0,810.2617,59.99136,254.8676,0.53
1774296914,k3s-control,46.875,8.125,0,1350.2148,209.6868,512.668,2.83
1774296914,k3s-worker-2,12.8865979,4.639175,0.5154639,812.9453,730.6763,233.9172,1.66
1774296914,k3s-worker-3,5,2,0,810.2617,69.70273,264.8343,0.5256186
1774296916,k3s-control,71.9298229,10.5263164,0,1366.7578,221.3367,559.5477,2.83
1774296916,k3s-worker-2,12.1827413,6.0913712,1.5228426,817.082,768.7297,254.2512,1.66
1774296916,k3s-worker-3,5.0505049,4.5454549,1.5151515,811.1641,80.15897,289.5123,0.48
1774296919,k3s-control,45.2830188,8.8050308,0,1362.8633,195.8392,528.3008,2.93
1774296919,k3s-worker-2,11.3402059,6.7010309,0,814.2031,689.7466,190.2555,1.6443735
1774296919,k3s-worker-3,8.5858587,4.5454548,0,810.6836,72.32451,266.2484,0.48
1774296921,k3s-control,62.5,9.375,0,1359.6484,180.0187,530.5791,2.93
1774296921,k3s-worker-2,11.2820511,11.7948721,5.1282051,812.7266,703.9883,175.8867,1.53
1774296921,k3s-worker-3,8.0402013,4.5226132,0,810.6836,47.57075,1035.1802,0.45
1774296924,k3s-control,49.0322608,8.3870971,0,1356.9258,172.6439,524.3241,2.93
1774296924,k3s-worker-2,11.2820513,5.6410262,9.2307693,808.543,682.5207,1412.1575,1.53
1774296924,k3s-worker-3,4.568528,1.5228426,0,807.4844,62.64874,259.3409,0.45
1774296926,k3s-control,48.0769226,8.9743595,0,1348.5039,175.9773,500.2348,3.01
1774296926,k3s-worker-2,9.6446702,4.0609141,0,808.0508,639.4419,166.88998,1.57
1774296926,k3s-worker-3,4.5454551,2.0202021,0,807.4844,54.40907,246.0872,0.41
1774296929,k3s-control,43.548388,6.4516127,0,1345.457,207.3793,2005.646,3.01
1774296929,k3s-worker-2,9.2307687,4.1025639,0,807.5586,880.7649,238.0468,1.57
1774296929,k3s-worker-3,4.5685278,2.0304569,0,807.2383,91.68025,286.6936,0.41
1774296931,k3s-control,36.0824704,6.7010311,0,1347.4844,207.759,589.6821,2.77
1774296931,k3s-worker-2,13.7055842,6.0913711,3.045685,803.0547,586.2848,163.26097,1.6
1774296931,k3s-worker-3,4.5454551,2.0202021,0,807.2383,37.76774,237.1786,0.38
1774296933,k3s-control,42.5806485,10.3225806,0,1347.0078,200.4621,518.9773,2.77
1774296933,k3s-worker-2,13.3333324,4.6153848,6.1538457,803.0547,717.4958,211.8537,1.6
1774296933,k3s-worker-3,4.5454552,1.5151516,0,813.6797,58.55909,249.6258,0.38
1774296936,k3s-control,59.8360663,12.2950812,0.819672,1349.6328,175.3713,510.9014,2.71
1774296936,k3s-worker-2,9.1836734,4.0816332,5.6122453,803.0547,800.953,216.882,1.56
1774296936,k3s-worker-3,5,2,0,813.4336,76.70723,267.4351,0.35
1774296938,k3s-control,39.8876397,6.7415729,0,1356.7852,195.6114,547.486,2.71
1774296938,k3s-worker-2,13.1979706,5.5837563,3.0456851,803.0547,617.9846,188.7199,1.56
1774296938,k3s-worker-3,6.0606061,2.525253,0,813.1875,68.71229,262.4127,0.35
1774296941,k3s-control,47.4358983,7.6923077,0,1361.0391,184.2234,538.5994,2.65
1774296941,k3s-worker-2,11.3989635,6.2176167,2.5906739,804.0664,729.8731,201.9888,1.56
1774296941,k3s-worker-3,4.0609138,2.0304569,0,812.9414,78.94644,273.4095,0.35
1774296943,k3s-control,47.4026005,7.1428571,0,1361.1992,209.7183,555.5242,2.65
1774296943,k3s-worker-2,13.7755098,6.6326529,0,803.9922,705.7248,189.9119,1.59
1774296943,k3s-worker-3,4.5454551,2.5252531,0,812.6953,54.3679,250.0513,0.29
1774296945,k3s-control,62.0967696,14.5161289,0,1366.8164,171.5336,488.6333,2.6
1774296945,k3s-worker-2,11.22449,4.591837,8.163265,804.5625,702.1251,202.0493,1.59
1774296945,k3s-worker-3,4.5454551,1.5151515,0,812.6953,73.77938,264.5536,0.29
1774296948,k3s-control,57.6642329,10.2189785,0,1368.9883,181.4181,489.4875,2.6
1774296948,k3s-worker-2,9.7938145,5.1546393,1.0309279,807.8281,864.0009,246.1919,1.7
1774296948,k3s-worker-3,4.5454551,2.5252531,0,812.6953,70.26919,264.6644,0.27
1774296950,k3s-control,39.4871812,6.1538462,0,1368.7422,154.69168,477.7594,2.6
1774296950,k3s-worker-2,9.6446699,5.0761419,3.045685,807.8281,587.3171,171.4469,1.7
1774296950,k3s-worker-3,4.568528,1.5228426,0,812.6953,61.25186,255.041,0.27
1774296952,k3s-control,44.3113774,7.7844305,0,1364.3125,224.2176,564.1096,2.39
1774296952,k3s-worker-2,10.8247419,4.639175,0,807.3359,754.6805,251.5547,1.73
1774296952,k3s-worker-3,5.0251261,2.01005,0,812.6953,75.13187,271.5006,0.27
1774296954,k3s-control,47.4683517,6.9620253,0,1363.3281,189.4416,510.4234,2.39
1774296954,k3s-worker-2,10.7142856,5.1020408,3.5714288,809.0781,735.6701,223.9257,1.73
1774296954,k3s-worker-3,7.0351761,2.01005,0,810.7305,78.00954,277.6135,0.25
1774296957,k3s-control,58.6466161,8.2706764,0,1362.3438,202.5459,526.1271,2.39
1774296957,k3s-worker-2,8.5858592,5.0505051,3.0303031,807.6133,673.7737,201.3076,1.73
1774296957,k3s-worker-3,4.5454551,2.5252531,0,814.1953,73.70885,263.5346,0.25
1774296959,k3s-control,54.6099311,10.6382982,0,1353.6953,178.1128,512.0886,2.65
1774296959,k3s-worker-2,14.7208122,6.0913711,11.6751272,801.2148,690.2553,181.7482,1.46
1774296959,k3s-worker-3,6.5656571,2.020202,0,813.457,67.82226,273.0086,0.23
1774296962,k3s-control,63.8095194,9.5238099,0,1353.125,228.2881,580.8295,2.65
1774296962,k3s-worker-2,14.1176464,5.8823527,7.0588237,800.9688,785.0589,209.7112,1.46
1774296962,k3s-worker-3,5.0505051,2.5252531,0,812.9648,39.55523,252.4353,0.23
1774296964,k3s-control,43.0107509,5.9139781,0,1353.3281,181.2366,544.7506,2.59
1774296964,k3s-worker-2,13.6363643,6.2500002,0,798.7539,677.3346,168.0772,1.34
1774296964,k3s-worker-3,4.568528,1.5228426,0,812.1758,77.16235,266.2415,0.23
1774296967,k3s-control,43.7125705,8.3832341,0,1350.1641,146.79057,510.5682,2.59
1774296967,k3s-worker-2,13.4502922,5.8479531,5.2631581,798.7539,653.3963,147.7088,1.34
1774296967,k3s-worker-3,4.5685278,2.0304569,0,811.6953,56.19155,250.0667,0.21
1774296969,k3s-control,45.2229301,8.917197,0,1349.8516,139.98937,464.7429,2.55
1774296969,k3s-worker-2,10.497238,4.41989,0.5524862,798.7539,669.0836,147.94103,1.3289414
1774296969,k3s-worker-3,4.5,2.5,0.5,811.4492,57.19956,255.8704,0.21
1774296972,k3s-control,54.6099311,9.9290782,0,1349.2227,137.71313,470.0087,2.55
1774296972,k3s-worker-2,13.2183916,5.7471263,14.3678166,796.7852,618.8244,141.15845,1.24
1774296972,k3s-worker-3,5.0505051,2.5252531,0,811.4492,51.57305,242.2717,0.19
1774296975,k3s-control,52,5.6,0,1358.7773,140.34433,471.1936,2.546091
1774296975,k3s-worker-2,11.5151514,6.0606057,6.6666666,796.7852,825.9155,214.9482,1.14
1774296975,k3s-worker-3,72,28,0,617.5273,97.9353,373.5726,0.19
1774296978,k3s-control,38.7755111,6.6326532,0,1358.7773,167.05212,499.5872,2.5
1774296978,k3s-worker-2,23.2142893,10.7142857,0,796.5391,720.6984,142.07928,1.14
1774296978,k3s-worker-3,72.5,27.5,0,664.8867,42.68464,258.4725,0.4
1774296980,k3s-control,40.4040406,8.0808081,0,1357.5742,175.4126,535.0018,2.5
1774296980,k3s-worker-2,8.9005243,4.7120422,0,796.9805,489.6871,131.01513,1.14
1774296980,k3s-worker-3,77.38693,22.61307,0,559.8867,58.98095,284.0881,0.4
1774296982,k3s-control,42.85714,8.441558,0,1356.0195,156.4247,492.0696,2.46
1774296982,k3s-worker-2,12.8654976,5.2631582,0,803.9141,722.7109,200.6071,1.05
1774296982,k3s-worker-3,74.1293539,24.8756213,0,1006.4805,104.62868,987.661,0.61
1774296985,k3s-control,47.4683508,7.5949371,0,1356.0352,114.20807,445.3493,2.51
1774296985,k3s-worker-2,17.3913014,6.2111805,1.8633541,805.4414,453.2154,145.42059,0.96
1774296985,k3s-worker-3,72,28,0,294.6719,56.6865,261.2107,0.61
