timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774304038,k3s-control,42.941178,8.2352936,0.0,1283.7578,113.91126,366.2679,3.77,0
1774304038,k3s-worker-2,7.6142132,4.0609141,8.6294422,565.875,642.1863,164.51772,10.47,0
1774304038,k3s-worker-3,6.0913709,4.5685279,7.1065988,1065.2109,108.64329,310.1289,3.68,0
1774304040,k3s-control,51.6128997,9.0322579,0.0,1286.6328,191.6715,515.9115,3.47,0
1774304040,k3s-worker-2,10.3092778,4.6391749,4.1237109,567.8438,824.1878,279.2846,10.47,0
1774304040,k3s-worker-3,4.5454551,2.0202021,0.0,1065.2109,67.38457,266.8531,3.55,0
1774304043,k3s-control,52.1126751,7.0422533,0.0,1294.5078,205.4766,553.5494,3.47,0
1774304043,k3s-worker-2,11.1675128,4.5685279,8.6294419,567.8438,671.3209,192.3526,10.52,0
1774304043,k3s-worker-3,4.5454551,2.0202021,0.0,1065.2109,92.8446,275.6597,3.55,0
1774304045,k3s-control,20.4081602,7.6530611,0.0,1295.0625,205.5459,553.3025,3.47,0
1774304045,k3s-worker-2,12.1827405,6.5989847,0.0,568.9102,784.4755,260.25,10.52,0
1774304045,k3s-worker-3,26.3959426,23.3502523,17.2588817,1053.1523,212.3725,387.587,3.75,0
1774304048,k3s-control,57.1428559,8.1632644,0.0,1288.8281,145.1885,470.4331,3.09,0
1774304048,k3s-worker-2,67.34694,32.65306,0.0,544.3594,575.4552,63.88274,10.01,0
1774304048,k3s-worker-3,55.2763811,3.5175881,0.0,703.5312,34.30721,251.2343,4.41,0
1774304054,k3s-control,58.41584,41.58416,0.0,1415.1758,79.95448,395.7162,3.25,0
1774304054,k3s-worker-2,62.5000025,33.3333313,2.0833331,683.9766,579.5695,89.31957,10.01,0
1774304054,k3s-worker-3,5.0761418,2.5380709,9.6446697,742.6406,39.73632,246.9625,4.21,0
1774304060,k3s-control,82.0,15.0,0.0,1366.3008,89.62216,369.8421,3.23,0
1774304060,k3s-worker-2,34.4086001,10.752688,6.451613,605.2383,610.8327,99.92457,7.95,0
1774304060,k3s-worker-3,4.568528,1.5228426,9.6446699,764.4961,32.14906,235.7937,4.28,0
1774304065,k3s-control,53.0973469,22.1238887,0.0,1238.4062,71.96122,333.4409,3.05,0
1774304065,k3s-worker-2,39.3258428,13.4831469,3.3707872,523.0312,617.8769,104.52256,7.95,0
1774304065,k3s-worker-3,4.0404041,2.5252531,0.0,767.8047,49.39974,1352.5928,3.62,0
