timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774288872,k3s-control,38.4615408,6.6666671,0.5128205,1922.234,332.0085,730.6459,0.56,0
1774288872,k3s-worker-2,11.2244896,5.6122448,0.0,619.1562,909.2734,328.6929,2.45,0
1774288872,k3s-worker-3,5.0251261,2.512563,0.0,1113.5664,89.75552,280.258,0.3,0
1774288874,k3s-control,39.7959211,8.1632652,0.0,1906.977,424.9614,955.7779,0.56,0
1774288874,k3s-worker-2,11.2820509,6.6666669,2.051282,619.1562,970.5445,342.938,2.26,0
1774288874,k3s-worker-3,5.0251259,2.512563,0.0,1113.3477,97.51046,280.2964,0.3,0
1774288876,k3s-control,38.1909505,8.0402011,0.0,1906.484,363.7989,810.1068,0.56,0
1774288876,k3s-worker-2,11.7346939,6.1224489,0.0,631.9766,987.5861,371.738,2.26,0
1774288876,k3s-worker-3,4.5685278,2.0304569,0.0,1113.3477,102.36502,277.8041,0.3,0
1774288878,k3s-control,37.2448996,8.1632649,0.0,1905.5,495.7587,932.3437,0.52,0
1774288878,k3s-worker-2,13.3333329,6.1538459,0.0,631.7305,1039.4172,415.4465,2.26,0
1774288878,k3s-worker-3,5.0505052,2.0202021,0.0,1113.3477,69.45748,259.2685,0.28,0
1774288880,k3s-control,37.5000011,7.2916672,0.0,1918.977,438.3148,903.9841,0.52,0
1774288880,k3s-worker-2,10.7692312,6.1538461,0.0,631.2383,945.5207,334.9607,2.257976,0
1774288880,k3s-worker-3,6.5326631,3.0150751,0.0,1113.3477,47.79489,244.9596,0.28,0
1774288882,k3s-control,60.7142905,8.6734691,0.0,1916.676,453.2834,944.3538,0.52,0
1774288882,k3s-worker-2,11.3989641,6.7357511,0.0,630.7461,985.8901,376.2037,2.24,0
1774288882,k3s-worker-3,5.0505051,2.5252531,0.0,1113.3477,75.49555,263.5677,0.28,0
1774288884,k3s-control,41.8367337,8.6734698,0.0,1903.633,458.9464,974.0077,0.56,0
1774288884,k3s-worker-2,13.3333331,6.153846,0.0,630.7461,998.0687,377.0981,2.24,0
1774288884,k3s-worker-3,5.0505051,2.5252531,0.0,1113.3477,82.436,271.7207,0.28,0
1774288886,k3s-control,39.4871798,8.717949,0.0,1914.211,448.4057,949.7905,0.56,0
1774288886,k3s-worker-2,11.7346946,6.6326533,0.0,626.0703,1006.2244,379.697,2.06,0
1774288886,k3s-worker-3,6.565657,2.525253,0.0,1118.2188,91.14968,288.7529,0.25,0
1774288887,k3s-control,38.8601023,8.8082905,0.0,1910.188,466.3796,959.0477,0.56,0
1774288887,k3s-worker-2,12.6903546,6.0913708,0.0,625.8359,997.4119,396.2634,2.06,0
1774288887,k3s-worker-3,6.6326529,3.5714289,0.0,1116.9883,88.52817,276.5771,0.25,0
1774288889,k3s-control,42.857142,8.6734694,0.0,1915.191,468.387,969.6579,0.56,0
1774288889,k3s-worker-2,11.2244899,6.6326529,0.0,624.7812,990.4461,380.5918,2.06,0
1774288889,k3s-worker-3,4.5918369,2.0408159,0.0,1118.2852,75.51933,265.0093,0.25,0
1774288891,k3s-control,34.5177695,7.6142129,0.0,1914.715,501.4827,994.1844,0.51,0
1774288891,k3s-worker-2,10.7692312,6.1538461,0.0,628.1172,1010.7069,397.0394,1.89,0
1774288891,k3s-worker-3,7.106599,2.538071,0.0,1117.1758,62.73428,266.6987,0.23,0
1774288893,k3s-control,58.8832489,6.5989849,0.0,1914.988,391.6893,833.8202,0.51,0
1774288893,k3s-worker-2,15.9793817,8.7628874,0.0,627.2891,1000.0916,1001.8417,1.89,0
1774288893,k3s-worker-3,5.5555561,2.020202,0.0,1116.9297,57.46437,249.9577,0.23,0
1774288895,k3s-control,36.5979375,7.7319585,0.0,1914.531,399.0986,809.0076,0.55,0
1774288895,k3s-worker-2,9.5959602,6.0606062,0.0,626.7969,961.4028,922.8632,1.89,0
1774288895,k3s-worker-3,5.5555561,2.020202,0.0,1116.9297,54.03774,249.0129,0.21,0
1774288897,k3s-control,36.8686904,6.5656571,0.0,1914.531,395.3462,829.7765,0.55,0
1774288897,k3s-worker-2,11.7346946,6.6326533,0.0,624.1484,990.197,369.3736,1.74,0
1774288897,k3s-worker-3,7.106599,2.538071,0.0,1116.6836,87.77823,294.7491,0.21,0
1774288900,k3s-control,37.0558401,7.614213,0.0,1914.629,399.6725,879.6112,0.55,0
1774288900,k3s-worker-2,13.4020613,5.1546387,0.0,622.0859,947.075,345.2294,1.74,0
1774288900,k3s-worker-3,8.1218274,4.5685282,0.0,1115.6992,67.92815,611.4166,0.2,0
1774288902,k3s-control,48.4693914,8.1632652,0.0,1914.457,422.3736,2809.192,0.51,0
1774288902,k3s-worker-2,10.7692311,6.6666671,0.0,622.0859,963.7029,344.1437,1.74,0
1774288902,k3s-worker-3,5.0251262,2.0100501,0.0,1115.6992,60.72502,256.3964,0.2,0
1774288904,k3s-control,54.0404005,8.0808081,0.0,1912.152,373.0242,857.5411,0.51,0
1774288904,k3s-worker-2,12.6262629,5.555556,0.5050505,622.0859,922.0938,335.579,1.6,0
1774288904,k3s-worker-3,5.0761421,2.030457,0.0,1116.2188,93.25109,288.8005,0.2,0
1774288906,k3s-control,37.8787872,6.5656565,0.0,1908.465,385.9407,849.9879,0.63,0
1774288906,k3s-worker-2,13.2653064,6.1224492,0.0,622.0859,923.8106,331.7325,1.6,0
1774288906,k3s-worker-3,5.0,2.5,0.0,1115.2344,67.8726,261.42,0.18,0
