timestamp,node,cpu_user,cpu_system,cpu_iowait,ram_used,net_received,net_sent,load1,label
1774295081,k3s-control,42.5641021,5.1282053,0.0,1295.8047,117.94671,396.6556,1.55,0
1774295081,k3s-worker-2,12.2093023,5.8139532,4.0697671,580.8828,627.234,141.05773,2.84,0
1774295081,k3s-worker-3,6.5656569,3.535354,0.0,845.7344,71.52019,265.1696,0.33,0
1774295083,k3s-control,55.0505061,5.5555556,0.0,1295.5859,87.925,384.637,1.55,0
1774295083,k3s-worker-2,11.7346946,4.5918372,2.0408161,580.8828,764.7012,255.8441,2.84,0
1774295083,k3s-worker-3,5.0505051,2.0202021,0.0,845.7344,95.62648,292.7598,0.3,0
1774295085,k3s-control,40.51282,8.717949,0.0,1287.2461,227.0402,541.3177,1.55,0
1774295085,k3s-worker-2,10.7142859,5.1020409,0.0,580.8828,732.8312,237.3408,2.84,0
1774295085,k3s-worker-3,4.5685278,2.0304569,0.0,845.7344,82.24188,271.5239,0.3,0
1774295087,k3s-control,42.3469394,6.1224489,0.0,1289.2695,233.3371,554.9205,1.43,0
1774295087,k3s-worker-2,14.8387094,5.1612898,0.0,580.6484,723.7266,231.3161,2.61,0
1774295087,k3s-worker-3,6.0913711,1.5228426,0.0,845.7344,73.50373,271.9978,0.28,0
1774295089,k3s-control,37.7550992,11.7346937,0.0,1289.9414,207.4015,526.897,1.43,0
1774295089,k3s-worker-2,11.9170985,4.6632122,7.2538863,591.4805,750.729,239.5008,2.61,0
1774295089,k3s-worker-3,8.5,5.5,0.0,845.7344,80.94087,280.9041,0.28,0
1774295092,k3s-control,37.6288697,6.1855669,0.0,1296.1016,205.9004,565.9586,1.31,0
1774295092,k3s-worker-2,13.4969327,7.3619629,3.6809819,590.4961,759.4394,231.0483,2.61,0
1774295092,k3s-worker-3,4.5454551,3.030303,0.0,850.8047,75.33317,273.9652,0.28,0
1774295094,k3s-control,60.5128218,6.6666672,0.0,1295.2305,194.5445,533.2778,1.31,0
1774295094,k3s-worker-2,10.3092779,4.639175,0.5154639,590.25,834.3836,247.5252,2.21,0
1774295094,k3s-worker-3,4.060914,2.030457,0.0,853.2266,54.40384,255.9367,0.25,0
1774295096,k3s-control,41.3265312,6.6326532,0.0,1299.4844,196.5906,539.0197,1.31,0
1774295096,k3s-worker-2,13.7931025,5.7471258,9.1954017,590.25,757.6775,234.5844,2.21,0
1774295096,k3s-worker-3,4.5454551,2.0202021,0.0,852.7344,93.94719,289.7812,0.25,0
1774295099,k3s-control,42.3469395,7.1428569,0.0,1305.7188,173.8171,509.4285,1.29,0
1774295099,k3s-worker-2,15.0000006,5.0000002,0.0,595.3359,770.3831,217.0211,2.029,0
1774295099,k3s-worker-3,6.5656571,2.020202,0.0,853.668,99.21253,294.9784,0.23,0
1774295102,k3s-control,41.5384608,7.1794871,0.0,1304.6055,175.0652,527.6962,1.29,0
1774295102,k3s-worker-2,19.0082601,9.0909091,5.785124,589.4297,728.1711,194.7099,2.029,0
1774295102,k3s-worker-3,5.0761422,3.0456851,0.0,851.25,71.3981,270.307,0.23,0
1774295104,k3s-control,70.5357163,8.0357147,0.0,1300.7852,189.0169,495.8231,1.09,0
1774295104,k3s-worker-2,12.7167633,6.3583822,2.8901731,585.4922,691.2269,165.1035,1.87,0
1774295104,k3s-worker-3,6.0913708,1.5228425,0.0,846.3281,45.83973,259.1054,0.21,0
1774295107,k3s-control,41.5204681,7.0175437,0.0,1310.7852,186.5305,548.3164,1.09,0
1774295107,k3s-worker-2,9.183673,4.591837,1.5306122,585.4922,654.9416,164.92151,1.87,0
1774295107,k3s-worker-3,4.5226131,2.512563,0.0,846.3281,60.72882,258.9048,0.21,0
1774295109,k3s-control,46.5408806,6.2893081,0.0,1303.6641,203.5794,517.1938,1.0,0
1774295109,k3s-worker-2,15.4285709,9.1428569,2.285714,585.0234,724.1892,218.2578,1.8,0
1774295109,k3s-worker-3,5.5276381,2.01005,0.0,842.6367,58.18875,262.9718,0.2,0
1774295112,k3s-control,54.2857098,8.571429,0.0,1302.5117,152.72282,471.4615,1.0,0
1774295112,k3s-worker-2,15.7894739,8.270677,0.7518797,582.3164,685.5973,148.37972,1.8,0
1774295112,k3s-worker-3,5.527638,2.01005,0.0,842.1445,41.07739,237.3052,0.2,0
1774295115,k3s-control,56.8345309,8.6330941,0.0,1304.3164,182.2019,517.1782,0.92,0
1774295115,k3s-worker-2,9.9447511,4.41989,5.524862,581.5781,697.7471,206.2958,1.74,0
1774295115,k3s-worker-3,4.5454551,2.0202021,0.0,842.1445,61.31463,259.0619,0.18,0
1774295118,k3s-control,36.548221,7.1065992,0.0,1290.3008,239.2374,603.3593,0.92,0
1774295118,k3s-worker-2,20.7207198,9.9099099,0.0,576.4102,735.702,207.5982,1.74,0
1774295118,k3s-worker-3,7.0707071,2.020202,0.0,842.1445,77.30948,278.0664,0.18,0
1774295120,k3s-control,37.22222,8.888889,0.0,1290.0586,194.138,538.6541,0.85,0
1774295120,k3s-worker-2,14.0127393,6.3694271,4.4585991,582.2812,783.5967,226.2443,1.6,0
1774295120,k3s-worker-3,9.6446699,4.060914,8.1218269,841.4062,67.97983,1910.862,0.15,0
1774295123,k3s-control,62.2047252,10.2362209,0.0,1289.8242,127.58612,416.0598,0.85,0
1774295123,k3s-worker-2,11.9318177,5.1136359,2.2727269,578.293,591.1109,151.09655,1.6,0
1774295123,k3s-worker-3,5.583756,4.060914,0.0,838.6992,31.57512,238.2824,0.15,0
1774295126,k3s-control,53.9568349,10.0719429,0.0,1288.6211,218.1272,565.1218,1.02,0
1774295126,k3s-worker-2,23.7288107,10.1694923,0.8474576,578.0586,713.0158,194.4448,1.47,0
1774295126,k3s-worker-3,4.5454551,2.0202021,0.0,838.6992,51.13427,247.7448,0.14,0
1774295129,k3s-control,50.8064507,13.7096772,0.0,1304.3242,194.0702,645.1879,1.02,0
1774295129,k3s-worker-2,13.3333326,6.6666668,13.3333326,577.8164,728.5121,209.0218,1.47,0
1774295129,k3s-worker-3,5.0251262,3.0150751,1.0050251,838.6992,67.75411,267.3032,0.14,0
1774295132,k3s-control,39.3063579,6.9364156,0.0,1295.7617,182.6543,542.6141,1.1,0
1774295132,k3s-worker-2,9.0909087,4.2780749,0.0,575.8242,627.5342,162.97576,1.35,0
1774295132,k3s-worker-3,4.5226132,2.5125631,0.0,838.6992,58.75626,253.5505,0.13,0
1774295135,k3s-control,75.2293585,10.0917428,0.0,1289.8555,128.8174,425.1478,1.1,0
1774295135,k3s-worker-2,11.5606943,4.6242771,4.6242771,571.6406,681.6021,195.1286,1.24,0
1774295135,k3s-worker-3,6.0301508,2.5125629,0.0,838.6992,101.64101,298.6452,0.13,0
1774295137,k3s-control,75.4237291,5.0847459,0.0,1282.4531,206.674,560.9984,1.09,0
1774295137,k3s-worker-2,10.7142861,3.571429,0.0,571.6406,739.3484,196.7938,1.24,0
1774295137,k3s-worker-3,4.5226129,2.0100499,0.0,838.6992,49.21997,247.0496,0.12,0
1774295140,k3s-control,48.9795919,10.2040824,0.0,1286.6523,226.8847,582.3295,1.09,0
1774295140,k3s-worker-2,13.7755098,5.6122449,9.6938779,571.6406,707.5636,199.6556,1.24,0
1774295140,k3s-worker-3,4.5685278,2.0304569,0.0,838.6992,74.19295,276.0245,0.12,0
1774295142,k3s-control,53.6764721,11.0294124,0.0,1290.7266,212.1821,554.5633,1.09,0
1774295142,k3s-worker-2,9.2783512,4.1237111,13.4020623,569.6719,649.6006,156.4077,1.14,0
1774295142,k3s-worker-3,5.0761421,2.030457,0.0,838.6992,39.56527,234.3734,0.11,0
1774295145,k3s-control,62.9032296,9.6774189,0.0,1289.5977,175.0917,505.9041,0.92,0
1774295145,k3s-worker-2,14.2105267,4.7368422,1.0526316,562.5352,587.7889,142.84798,1.05,1
1774295145,k3s-worker-3,4.5454551,2.525253,0.0,838.6992,22.036,228.4903,0.1,0
1774295150,k3s-control,79.62963,11.111111,0.0,1281.8594,74.06772,388.1014,1.01,0
1774295150,k3s-worker-2,85.7142866,14.2857134,0.0,560.0,502.7666,80.39831,1.05,1
1774295150,k3s-worker-3,5.5276379,2.512563,0.0,837.7148,23.74333,230.6161,0.09,0
1774295157,k3s-control,43.0939191,5.5248619,0.0,1278.8281,59.77581,331.2571,0.93,0
1774295157,k3s-worker-2,88.2352935,11.7647065,0.0,562.3359,449.9428,50.50712,0.96,1
1774295157,k3s-worker-3,5.0505052,1.5151516,0.0,837.418,47.9702,246.4921,0.08,0
1774295163,k3s-control,50.6849287,9.5890408,0.0,1285.3633,94.49715,395.0345,0.79,0
1774295163,k3s-worker-2,89.1304345,10.8695655,0.0,558.1992,503.9063,53.40169,2.73,1
